"Uniprot_ID","protein_names","gene_names","main_gene","pVal","BH_pVal","fold_change","log_fold_change"
"Q80W68","Kin of IRRE-like protein 1","Kirrel","Kirrel",0.0428247449397812,0.0897295315374381,1.14986555914395,0.201465192913576
"Q8C788","Sorting nexin;Sorting nexin-18","Snx18","Snx18",0.0427946085412519,0.0897295315374381,0.921436914299549,-0.118042699018042
"Q9CRD0","OCIA domain-containing protein 1","Ociad1","Ociad1",0.0428991677845699,0.0898525426344947,1.11873418876768,0.161867292703012
"D3Z0F5","COP9 signalosome complex subunit 6","Cops6","Cops6",0.0429728680000723,0.0899739506497302,1.08014508597325,0.111225109384865
"E9Q1S3","Protein transport protein Sec23A","Sec23a","Sec23a",0.0430540824732677,0.0900672318860642,1.06116867329679,0.0856539915853323
"Q8R2G6","Coiled-coil domain-containing protein 80","Ccdc80","Ccdc80",0.0430377242248919,0.0900672318860642,1.44655974670103,0.532625911576669
"Q9ER72","Cysteine--tRNA ligase, cytoplasmic","Cars","Cars",0.0430646750571003,0.0900672318860642,1.17074039194236,0.227421198144605
"Q8BH30","Importin subunit alpha;Importin subunit alpha-7","Kpna6","Kpna6",0.0431075771540625,0.0901239949422046,1.06591837506947,0.0920969649345796
"Q0QEZ4","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","Sdhb","Sdhb",0.0431252453007862,0.0901279797623886,1.02115717171321,0.0302049361472549
"Q8CIN4","Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34","Pak2","Pak2",0.0431436174609603,0.0901334324595436,1.04883560604853,0.0687885683589002
"Q3UMR6","Prostaglandin G/H synthase 2","Ptgs2","Ptgs2",0.0432036883700979,0.0901930230376852,2.02065574664538,1.01482355481425
"Q3UDS1","Cleavage and polyadenylation specificity factor subunit 3","Cpsf3","Cpsf3",0.0432024948379044,0.0901930230376852,1.07172531591309,0.0999351892380425
"G3X9L6","ATP synthase subunit d, mitochondrial","Gm10250;Atp5h","Gm10250",0.0432453595587836,0.0902470678675637,1.15199097230079,0.204129410992108
"O35114","Lysosome membrane protein 2","Scarb2","Scarb2",0.0433803733544232,0.0904957952720145,1.28158687336087,0.357931276147214
"Q9D881","Cytochrome c oxidase subunit 5B, mitochondrial","Cox5b","Cox5b",0.0434536163006895,0.090602592245027,1.09647288912935,0.132870141056483
"Q8VEK3","Heterogeneous nuclear ribonucleoprotein U","Hnrnpu;Gm28062","Hnrnpu",0.0434632582245731,0.090602592245027,0.800454710885983,-0.321108316416363
"Q62084","Protein phosphatase 1 regulatory subunit 14B","Ppp1r14b","Ppp1r14b",0.0434847015948327,0.0906142579151797,0.843352582691595,-0.245792186192755
"Q8VEC4","Calcium homeostasis modulator protein 2","Calhm2","Calhm2",0.0435208782882794,0.0906235914247566,0.889106784553001,-0.169571393162703
"Q9CQ45","Neudesin","Nenf","Nenf",0.0435071669623033,0.0906235914247566,0.96897881082306,-0.0454629770847046
"Q3U1T3","Breast cancer metastasis-suppressor 1-like protein","Brms1l","Brms1l",0.0435879379947417,0.0906971722903687,1.09481857688609,0.130691819678548
"Q3UBX0","Transmembrane protein 109","Tmem109","Tmem109",0.043581555646491,0.0906971722903687,0.902442024389038,-0.148093843012816
"Q68FM4","Protein-tyrosine-phosphatase;Receptor-type tyrosine-protein phosphatase mu","Ptprm","Ptprm",0.0436819502668203,0.0907336967026635,0.782200772200062,-0.35438913456612
"Q3U2G2","Heat shock 70 kDa protein 4","Hspa4","Hspa4",0.0436848315883932,0.0907336967026635,1.10451565913709,0.143413872472531
"Q60772","Cyclin-dependent kinase 4 inhibitor C","Cdkn2c","Cdkn2c",0.0436806209879427,0.0907336967026635,1.14579591970303,0.196350105306663
"Q8VEH8","Endoplasmic reticulum lectin 1","Erlec1","Erlec1",0.0436578224683824,0.0907336967026635,1.12067858325012,0.164372564636187
"Q9D9Z5","DET1- and DDB1-associated protein 1","Dda1","Dda1",0.0436785193567172,0.0907336967026635,0.894514416214329,-0.160823361594723
"Q8BMP9","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A","Stt3a","Stt3a",0.0437280147254467,0.0907904096587161,1.1653129729813,0.220717477565143
"Q3TW96","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","Uap1l1","Uap1l1",0.0439111123271652,0.0911044050387266,0.74094308655871,-0.432565364627377
"Q80UP8","Sodium-dependent phosphate transporter 2","Slc20a2","Slc20a2",0.0439062021972356,0.0911044050387266,1.13608570611992,0.184071675626111
"O70572","Sphingomyelin phosphodiesterase 2","Smpd2","Smpd2",0.0439435958967744,0.0911387309893927,1.12156371187948,0.165511576912629
"Q8CE21","","Nolc1","Nolc1",0.0439785026884311,0.0911780559726066,0.875334515729754,-0.19209363570555
"P52875","Transmembrane protein 165","Tmem165","Tmem165",0.0440153504980475,0.0912213751895018,0.924874404114484,-0.112670630732659
"B9EJ29","Plexin-A4","Plxna4","Plxna4",0.0440392426097817,0.0912378221893956,0.499036792682741,-1.00278190925642
"Q8BMF6","Semaphorin-3D","Sema3d","Sema3d",0.0440559815776169,0.0912394431947893,0.567490354510244,-0.81733222339746
"Q80ZJ1","Ras-related protein Rap-2a","Rap2a","Rap2a",0.0440933508503377,0.0912837726872669,0.843643123772498,-0.245295252882098
"Q3UH59","Myosin-10","Myh10","Myh10",0.0441301854044597,0.0913269634971771,0.874072055759043,-0.194175879004418
"Q9WVJ3-2","Carboxypeptidase Q","Cpq","Cpq",0.0442304229218903,0.0915012873615662,0.754510854639116,-0.406386438904949
"Q5NCR9","Nuclear speckle splicing regulatory protein 1","Nsrp1;Ccdc55","Nsrp1",0.0444806863059938,0.0919857375398454,0.894674121405722,-0.160565808091116
"Q8C9B9","Death-inducer obliterator 1","Dido1","Dido1",0.0445029854460455,0.0919985794578771,0.891601086881761,-0.16552971961095
"Q5SXR6","Clathrin heavy chain;Clathrin heavy chain 1","Cltc;mKIAA0034","Cltc",0.044574046206289,0.0921121778849153,1.03217925963736,0.0456935468574936
"Q8VDS4","Regulation of nuclear pre-mRNA domain-containing protein 1A","Rprd1a","Rprd1a",0.0446249396851978,0.0921840336416044,1.11953518193139,0.162899866288238
"B1ATZ0","Hepatocyte growth factor-regulated tyrosine kinase substrate","Hgs","Hgs",0.0446860110006408,0.092231173004821,1.04332166559031,0.0611840224855009
"O08795-2","Glucosidase 2 subunit beta","Prkcsh","Prkcsh",0.0446961490724657,0.092231173004821,1.05512067954449,0.0774080167745694
"Q9CQW1","Synaptobrevin homolog YKT6","Ykt6","Ykt6",0.044670541405464,0.092231173004821,0.937462430589755,-0.0931672201652505
"Q9CRY7","Glycerophosphodiester phosphodiesterase domain-containing protein 1","Gdpd1","Gdpd1",0.0447280799142001,0.0922637665762613,0.839815738575681,-0.2518552696195
"Q3TIV5","Zinc finger CCCH domain-containing protein 15","Zc3h15","Zc3h15",0.0448365536934818,0.0924541702197365,0.908165162078759,-0.138973399966354
"Q3UH60","Disco-interacting protein 2 homolog B","Dip2b","Dip2b",0.0449420771428376,0.0926383551199515,0.882488181114865,-0.180351137932612
"P62322","U6 snRNA-associated Sm-like protein LSm5","Lsm5","Lsm5",0.0449922720732373,0.0927084006179354,0.896500548387503,-0.157623629299915
"Q9ESQ2","","Col4a5","Col4a5",0.0450458257220722,0.0927853139332886,0.77251444222301,-0.372366190312095
"Q91VI7","Ribonuclease inhibitor","Rnh1","Rnh1",0.0450791914070182,0.0928206036965539,0.956072859420802,-0.0648075290665222
"Q9D0I9","Arginine--tRNA ligase, cytoplasmic","Rars","Rars",0.0451683422719165,0.0929706915445711,1.0517093721992,0.0727360875064112
"Q5U455","Biogenesis of lysosome-related organelles complex 1 subunit 6","Bloc1s6","Bloc1s6",0.0451864132809947,0.0929744192661848,1.22083123672427,0.287863781186346
"Q3UDI8","DNA helicase;DNA replication licensing factor MCM7","Mcm7","Mcm7",0.0452129445594588,0.0929903137208772,1.60401889313992,0.681691134859381
"Q99J27","Acetyl-coenzyme A transporter 1","Slc33a1","Slc33a1",0.0452309230513981,0.0929903137208772,1.16537708309211,0.220796845766599
"Q9JMC3","DnaJ homolog subfamily A member 4","Dnaja4","Dnaja4",0.0452429263328927,0.0929903137208772,1.14626446181178,0.196939935654593
"Q8K4X6","Mitogen-activated protein kinase kinase kinase 4","Mek4b;Map3k4","Mek4b",0.0452696058201857,0.0930117161623507,1.2690674169188,0.343768711788118
"Q99JX7","Nuclear RNA export factor 1","Nxf1","Nxf1",0.0453262514297634,0.0930439290566289,0.884374420228833,-0.17727079784574
"Q9CRB2","H/ACA ribonucleoprotein complex subunit 2","Nhp2","Nhp2",0.0453341004462693,0.0930439290566289,0.861361733779578,-0.215308861988691
"Q9D0L8","mRNA cap guanine-N7 methyltransferase","Rnmt","Rnmt",0.0453092851514338,0.0930439290566289,0.878182634935991,-0.187407087796424
"Q3UM95","Spermatogenesis-defective protein 39 homolog","Vipas39","Vipas39",0.0453520659811163,0.0930474034015152,0.897180714363059,-0.156529486045672
"Q921S7","39S ribosomal protein L37, mitochondrial","Mrpl37","Mrpl37",0.0453968197443273,0.0931058161040401,1.089100827486,0.123137522999198
"Q5SPX8","TBC1 domain family member 10A","Tbc1d10a","Tbc1d10a",0.0454445975571559,0.0931703868167148,0.841312374118163,-0.249286531128626
"Q3TPZ5","Dynactin subunit 2","Dctn2","Dctn2",0.04554888105507,0.0933507175171649,0.932938738043937,-0.100145746095411
"Q91XE8","Transmembrane protein 205","Tmem205","Tmem205",0.0456656667956774,0.0935565326899619,0.732059201324655,-0.449967771509347
"Q3UKR0","Death domain-associated protein 6","Daxx","Daxx",0.0456824656621582,0.0935574278854659,1.14992350316032,0.201537891359233
"Q3UIB5","Dehydrogenase/reductase SDR family member 4","Dhrs4","Dhrs4",0.0457893996219099,0.0937270063914283,1.10804272675471,0.14801351359707
"Q64337","Sequestosome-1","Sqstm1","Sqstm1",0.0457980510419116,0.0937270063914283,1.16933094993104,0.225683306474687
"G5E899","Plasminogen activator inhibitor 1","Serpine1","Serpine1",0.0458792168717659,0.0937924068905104,0.800661800114885,-0.320735118584511
"Q6ZWQ5","Sorting nexin-12","Snx12","Snx12",0.0458637793623713,0.0937924068905104,0.899479617629048,-0.152837504770982
"Q922K9","Tyrosine-protein kinase FRK;Non-specific protein-tyrosine kinase","Frk","Frk",0.0458585503236683,0.0937924068905104,0.791391812968388,-0.337535954331615
"Q91V88-2","Nephronectin","Npnt","Npnt",0.0459976379716508,0.094000891323052,1.2524536536481,0.324757218279435
"Q4QQP1","COMM domain-containing protein 8","Commd8","Commd8",0.0461531088445993,0.0942175924217846,0.913872776665397,-0.129934758104289
"Q6PGF7","Exocyst complex component 8","Exoc8","Exoc8",0.0461440664550417,0.0942175924217846,0.942735879413778,-0.0850744584859839
"Q8C5H8-2","NAD kinase 2, mitochondrial","Nadk2","Nadk2",0.0461491484942304,0.0942175924217846,1.43716838578833,0.523229105017117
"Q8BV13","COP9 signalosome complex subunit 7b","Cops7b","Cops7b",0.0462085941139706,0.0942635537437331,1.09250481744299,0.127639641360457
"Q9QXN3","Activating signal cointegrator 1","Trip4","Trip4",0.0461951736838162,0.0942635537437331,1.0792558263917,0.110036881248494
"Q3UMB9","WASH complex subunit 7","Kiaa1033","Kiaa1033",0.0462304683488361,0.094274542802655,1.07593284663664,0.105588036214589
"Q3THU8","Phosphate carrier protein, mitochondrial","Slc25a3","Slc25a3",0.0463016453004556,0.0943532655455687,1.1468383484191,0.197662051885925
"Q99PT1","Rho GDP-dissociation inhibitor 1","Arhgdia","Arhgdia",0.046302074697598,0.0943532655455687,1.06054401768365,0.0848045009024507
"A0A0J9YUG5","","Wbscr27","Wbscr27",0.0465044038556631,0.094589607398059,0.604344098828572,-0.726557875934299
"A0A0N4SWG7","Dysferlin","Dysf","Dysf",0.0464882035329195,0.094589607398059,1.43227827607339,0.518311819772681
"Q54AE5","Metalloproteinase inhibitor 3","Timp3","Timp3",0.0465173095493777,0.094589607398059,1.21325968657706,0.278888378520324
"Q0VAW6","Uncharacterized protein C18orf25 homolog","8030462N17Rik","8030462N17Rik",0.046464915247032,0.094589607398059,0.836154801391412,-0.258158034728042
"Q3TBZ6","Adaptin ear-binding coat-associated protein 2","Necap2","Necap2",0.046511459618096,0.094589607398059,0.889187740459544,-0.169440037323343
"Q8VCF1","Soluble calcium-activated nucleotidase 1","Cant1","Cant1",0.046469616951178,0.094589607398059,1.2792741690031,0.355325490077706
"Q6ZQ88","Lysine-specific histone demethylase 1A","Kdm1a","Kdm1a",0.0465630282796594,0.0946489142207936,0.94162136889789,-0.0867810340127017
"Q5HZH8","Mitotic spindle assembly checkpoint protein MAD2A","Mad2l1","Mad2l1",0.0467075892320068,0.0949090246014978,1.30367802658214,0.382587606678502
"D3Z4U0","Zinc finger Ran-binding domain-containing protein 2","Zranb2","Zranb2",0.0468061704279028,0.0950755532883653,0.920259673767978,-0.11988708459073
"E9PX70","Collagen alpha-1(XII) chain","Col12a1","Col12a1",0.0469372359018933,0.0953079243206769,1.32196509206833,0.402684081410793
"Q99104","Unconventional myosin-Va","Myo5a","Myo5a",0.0469658730930583,0.0953322195051853,1.08662811493322,0.1198582802555
"Q3UP84","Transcription factor MafK","Mafk","Mafk",0.0472503056689623,0.0958415210411943,0.782061399223329,-0.354646217690129
"Q8QZS1","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial","Hibch","Hibch",0.0472461449209119,0.0958415210411943,1.0488253441556,0.0687744528441378
"O35295","Transcriptional activator protein Pur-beta","Purb","Purb",0.0473267897211852,0.0959581275072089,0.933290605224488,-0.0996017218099941
"Q64735-2","Complement component receptor 1-like protein","Cr1l","Cr1l",0.0473413567152564,0.0959581275072089,0.877683691366721,-0.188226994667078
"D3Z4P2","VIP36-like protein","Lman2l","Lman2l",0.0474322223445183,0.0960061760587453,1.27967242128897,0.355774547205091
"P70429","Ena/VASP-like protein","Evl","Evl",0.0474319911637874,0.0960061760587453,0.87688298448816,-0.189543759585727
"Q63810-2","Calcineurin subunit B type 1","Ppp3r1","Ppp3r1",0.047415771552129,0.0960061760587453,0.934581112383108,-0.0976082138440452
"Q8R2K3","Single-stranded DNA-binding protein","Ssbp1","Ssbp1",0.0474143573528412,0.0960061760587453,1.07306873127952,0.101742485321326
"Q8BK77","Torsin-1A-interacting protein 2, isoform IFRG15","Tor1aip2","Tor1aip2",0.0474620768005586,0.0960326097472024,0.890112333116322,-0.167940677681147
"Q8BWQ6","UPF0505 protein C16orf62 homolog","9030624J02Rik","9030624J02Rik",0.0476211025747454,0.0963202916598494,0.91213084491006,-0.13268730145922
"Q99L27","GMP reductase 2","Gmpr2","Gmpr2",0.047758022065054,0.0965630729023971,1.09363756071414,0.129134697915294
"Q62511","E3 ubiquitin-protein ligase ZFP91","Zfp91","Zfp91",0.0478603820041221,0.0967358304346306,0.851063187912938,-0.232661844874601
"Q3TA68","","Wdr36","Wdr36",0.0479264605129838,0.096835159439308,1.22036677486699,0.287314807425854
"Q3THX5","","Mvp","Mvp",0.047958617011911,0.0968659032405888,1.09808918867196,0.134995237247584
"Q08024","Core-binding factor subunit beta","Cbfb","Cbfb",0.0479768585509962,0.0968685300828377,1.20633857919792,0.270634880683445
"A0A0U1RP13","CDP-diacylglycerol--inositol 3-phosphatidyltransferase","Cdipt","Cdipt",0.0480102981377422,0.0968865533445561,0.892939435549252,-0.163365768360419
"Q3U0K8-2","Prolyl 3-hydroxylase OGFOD1","Ogfod1","Ogfod1",0.0480196733435593,0.0968865533445561,1.09929453822543,0.13657798492744
"Q9CYZ6","Uncharacterized protein C19orf60 homolog","2810428I15Rik","2810428I15Rik",0.0480609717512165,0.096935674241078,0.853975930323539,-0.227732687444681
"Q9MD68","Cytochrome c oxidase subunit 1","mt-Co1;COI;Mtco1;COX1","mt-Co1",0.0480807309753164,0.0969413327633496,1.14290432092277,0.192704632329329
"F6ZQA3","","Numa1","Numa1",0.0481615236060129,0.0970407034888378,0.80666504006733,-0.309958362340082
"Q9DBJ3","Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1","Baiap2l1","Baiap2l1",0.0481639588145019,0.0970407034888378,0.884690469281686,-0.176755313751535
"Q0PD38","Ras-related protein Rab-18","Rab18","Rab18",0.0482133495289173,0.097105999509105,1.18425506392671,0.243979840959905
"Q924W7","Suppression of tumorigenicity 5 protein","St5","St5",0.0483161642976685,0.0972788124838269,1.22676710125684,0.294861382860367
"Q9CZH3","Proteasome assembly chaperone 3","Psmg3","Psmg3",0.0484598469434545,0.0975337574173434,1.02713891188162,0.0386313071969213
"Q3UQ85","Protein DGCR14","Dgcr14","Dgcr14",0.0485238701724196,0.097593911236685,1.13089086753923,0.17745971406997
"Q91V98","Endosialin","Cd248","Cd248",0.048514990294892,0.097593911236685,1.26433298643435,0.338376475074318
"Q3TXH3","Protein-lysine 6-oxidase","Lox","Lox",0.0486045331234755,0.0977217722925572,1.154284339294,0.206998652371893
"P97499","Telomerase protein component 1","Tep1","Tep1",0.048641620609411,0.097761963671217,1.47909911606906,0.564718732268016
"Q8BY87-2","Ubiquitin carboxyl-terminal hydrolase 47","Usp47","Usp47",0.0487199238709368,0.0978849348889728,1.14626576685869,0.196941578193193
"A0A0R4J107","Acylamino-acid-releasing enzyme","Apeh","Apeh",0.0487688495011838,0.0979488168063818,0.941432990991054,-0.0870696840683788
"Q8R570","Synaptosomal-associated protein 47","Snap47","Snap47",0.0488328042861492,0.098042828268329,0.88870468591142,-0.170223999736218
"A0A0R4J131","Biotinidase","Btd","Btd",0.0489299832679811,0.0980657708819894,0.857776724836786,-0.221325924889775
"A2RTC8","E3 ubiquitin-protein ligase MARCH5","March5","March5",0.0488865681597282,0.0980657708819894,1.06694243783892,0.0934823440307071
"E9PWW5","ADAMTS-like protein 1","Adamtsl1","Adamtsl1",0.048913219457984,0.0980657708819894,0.798420975391735,-0.32477847253867
"Q5SYD0","Unconventional myosin-Id","Myo1d","Myo1d",0.0489150642713943,0.0980657708819894,0.865788751586201,-0.207913037853177
"Q5U4C3","Splicing factor, arginine/serine-rich 19","Scaf1","Scaf1",0.0489210873145255,0.0980657708819894,0.896109367884128,-0.158253274574269
"D3Z1N4","Protein polybromo-1","Pbrm1","Pbrm1",0.0490180512781061,0.0980961521426161,0.867550001423339,-0.204981184773826
"E9QJV4","Pre-mRNA-processing factor 39","Prpf39","Prpf39",0.0489978318473011,0.0980961521426161,1.06379615181034,0.08922172325654
"P58281-2","Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1","Opa1;mKIAA0567","Opa1",0.0490231360529947,0.0980961521426161,0.936795271203058,-0.0941943015302123
"Q8BU31","Ras-related protein Rap-2c","Rap2c","Rap2c",0.0490071211920723,0.0980961521426161,1.21158071298996,0.276890517337035
"Q9D162","Coiled-coil domain-containing protein 167","Ccdc167","Ccdc167",0.0490309203958721,0.0980961521426161,1.23252367338469,0.301615357067035
"Q91WD0-2","Protein GPR108","Gpr108","Gpr108",0.0490892748123584,0.0981785496247169,1.19814419762312,0.260801548090643
"Q3U4U6","T-complex protein 1 subunit gamma","Cct3","Cct3",0.0491273215135784,0.0982006552370148,1.15314913630018,0.205579108208185
"Q3UEN4","Dimethylaniline monooxygenase [N-oxide-forming];Dimethylaniline monooxygenase [N-oxide-forming] 3","Fmo3","Fmo3",0.0491346755217033,0.0982006552370148,0.704150160968348,-0.506044976559281
